Org,Project,URL,Published,Tags,Section,Subject,Authors,Org Type,Tools Used,Backstory,Notes
ABC News,Japan Earthquake: before and after,http://www.abc.net.au/news/specials/japan-quake-2011/,,,,,Andrew Kesper,national,,,
ABC News,Pluto comes into focus,http://www.abc.net.au/news/2015-07-09/pluto-comes-into-focus/6566818,7/9/2015,"interactive presentation, timeline, video",,,"Ben Spraggon, Ash Kyd, Colin Gourlay",national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Arizona Daily Star,"Liens and foreclosures, broken down by company",http://azstarnet.com/app/maps/foreclosures/,,interactive map,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Arizona Central,Yarnell Hill Fire: Remembering the fallen firefighters,http://www.azcentral.com/news/free/20130701yarnell-hill-fire-firefighters-names.html,7/2/2013,interactive feature,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Los Angeles Times,Oscar Night Bingo,http://graphics.latimes.com/oscar-bingo-2015/,2/20/2015,"interactive feature, video, gif, game",,,Priya Krishnakumar ,national,,,
Los Angeles Times,2015 Los Angeles city primary election results,http://graphics.latimes.com/la-primary-election-results-2015/,3/3/2015,interactive graphic,,,"Lily Mihalik, Anthony Pesce, Ben Welsh",national,,,
Los Angeles Times,6 Girl Scout cookies you thought you were getting but aren't,http://graphics.latimes.com/girl-scout-cookies/,3/4/2015,"video, interactive map, static graphic",,,"Rong-Gong Lin Ii, Jon Schleuss, Rosanna Xia",national,,,
Los Angeles Times,501 gallons of water were used to make this plate,http://graphics.latimes.com/food-water-footprint/,4/7/2015,interactive graphic,,,"Kyle Kim, Jon Schleuss, Priya Krishnakumar, Lorena Iñiguez Elebee, Len DeGroot, Raoul Ranoa, Anthony Pesce",national,,,
Los Angeles Times,AFDI: the group behind Muhammad drawing contest,http://www.latimes.com/visuals/graphics/la-na-g-afdi-overview-20150504-htmlstory.html,5/4/2015,"static graphic, timeline, explainer",,,"Priya Krishnakumar, Kyle Kim",national,,,
Los Angeles Times,Ch-ch-changes: The evolving elements of pop music,http://graphics.latimes.com/pop-music-evolution/,2015,interactive graphic,,,"Jon Schleuss, Priya Krishnakumar, Raoul Ranoa, Len De Groot, Eryn Brown",national,"Leaflet, CartoDB",,
Los Angeles Times,L.A. Marathon: Run the race without ever breaking a sweat,http://graphics.latimes.com/la-marathon-2015/,3/15/2015,interactive map,,,"Armand Emamdjomeh, Priya Krishnakumar, Lily Mihalik",national,"Leaflet, CartoDB",,
Los Angeles Times,"How L.A. voted: City Council results, mapped block by block",http://graphics.latimes.com/la-cd4-results-map/,5/20/2015,interactive map,,,"Anthony Pesce, Ben Welsh",national,"Leaflet, CartoDB",,
Los Angeles Times,Supervisor (D3): Where they stand,http://graphics.latimes.com/towergraphic-supervisor-d3-where-they-stand/,5/7/2014,interactive feature,,,"Bill Nottingham, Samantha Schaefer",national,,,
Los Angeles Times,Broken sidewalks a citywide gripe,http://graphics.latimes.com/la-sidewalks-map/,6/28/2015,interactive map,,,"Ryan Menezes, Ben Poston, Sahil Chinoy",national,"Leaflet, OpenStreetMap",,
Los Angeles Times,Walking in L.A.: Times analysis finds the county's 817 most dangerous intersections,http://graphics.latimes.com/la-pedestrians/,7/12/2015,"interactive presentation, interactive map, static map, video",,,"Laura J. Nelson, Armand Emamdjomeh, Joseph Serna",national,"Leaflet, OpenStreetMap",http://graphics.latimes.com/la-pedestrians-how-we-did-it/,
Los Angeles Times,Todd Frazier bests Joc Pederson in home run derby,http://graphics.latimes.com/mlb-home-run-derby-2015/,7/13/2015,interactive feature,,,"Jon Schleuss, Matt Wilhalme",national,,,
Los Angeles Times,Gardena police shooting: Competing interpretations of 27 seconds before gunfire,http://graphics.latimes.com/gardena-police-shooting/,7/16/2015,"interactive feature, video",,,"Jon Schleuss, Raoul Ranoa, Lorena Elebee, Richard Winton, Len De Groot",national,,,
Los Angeles Times,Which presidential candidates have raised the most money?,http://graphics.latimes.com/2016-campaign-finance/,7/16/2015,"interactive map, table",,,"Sahil Chinoy, Maloy Moore, Lily Mihalik",national,,,
Los Angeles Times,Could you live on L.A.'s new minimum wage?,http://www.latimes.com/visuals/graphics/la-me-g-minimum-living-wage-20150721-htmlstory.html,7/21/2015,"interactive graphic, illustration",,,Priya Krishnakumar,national,,,
Los Angeles Times,Inside the Watts curfew zone,http://graphics.latimes.com/watts-riots-1965-map/,8/11/2015,interactive map,,,Jon Schleuss,national,"Leaflet, OpenStreetMap",,
Los Angeles Times,L.A. neighborhoods with the most unanswered requests for trash pickups,http://www.latimes.com/visuals/graphics/la-me-g-illegal-dumping-map-20150814-htmlstory.html,8/14/2015,interactive map,,,Ben Poston,national,"Leaflet, OpenStreetMap",,
Los Angeles Times,Republican debate bingo!,http://graphics.latimes.com/second-republican-debate-bingo-cnn/,9/16/2015,"interactive feature, game",,,"Priya Krishnakumar, Jon Schleuss",national,,,
Los Angeles Times,Where are Syria’s refugees going?,http://graphics.latimes.com/syrian-migration/,9/18/2015,"interactive graphic, static map, interactive map, static graphic",,,"Priya Krishnakumar, Thomas Suh Lauder",national,,,
Los Angeles Times,Where is the cheapest pizza near you?,http://graphics.latimes.com/cheapest-pizza-near-me/,9/22/2015,"interactive map, static graphic, illustration",,,"Ashley Wu, Jon Schleuss",national,,,
Los Angeles Times,Who are the millionaires bankrolling the 2016 presidential race?,http://graphics.latimes.com/2016-election-big-donors/,9/30/2015,"interactive feature, gif",,,"David Lauter, Maloy Moore, Lily Mihalik, Anthony Pesce, Ben Welsh, Sahil Chinoy, Erin Rode, David Horsey",national,,,
Los Angeles Times,Does your county violate the EPA’s new smog limits?,http://spreadsheets.latimes.com/epa-tightens-regulations-ozone-pollution/,11/25/2014,"interactive map, table",,,"Tony Barboza, Priya Krishnakumar",national,,,
Los Angeles Times,"Since Sandy Hook, there has been nearly one school shooting a week",http://graphics.latimes.com/school-shootings-since-newtown/,10/1/2015,interactive map,,,Priya Krishnakumar,national,,,
Los Angeles Times,Grading the arts in LAUSD,http://schools.latimes.com/grading-the-arts/,11/2/2015,"interactive feature, database, illustration, interactive map, interactive graphic",,,"Ryan Menezes, Lily Mihalik, Zahira Torres, Ben Welsh",national,,,
Los Angeles Times,Discovering Gale Crater,http://graphics.latimes.com/mars-gale-crater-vr/,10/26/2015,"VR, 3D, audio",,,"Armand Emamdjomeh, Eben McCue, Lorena Iñiguez, Raoul Rañoa",national,,,
Los Angeles Times,In her own words: Ronda Rousey breaks down her victories,http://graphics.latimes.com/ronda-rousey/,11/10/2015,"interactive feature, video, static map",,,"Lance Pugmire, Priya Krishnakumar, Eben Mccue",national,,,
Los Angeles Times,San Francisco rejects limits on short-term rentals,http://graphics.latimes.com/sf-short-term-rentals-vote/,11/3/2015,interactive map,,,,national,"Leaflet, OpenStreetMap, CartoDB",,
Los Angeles Times,A city broken down but not destroyed,http://graphics.latimes.com/san-bernardino-pride/,11/6/2015,"interactive presentation, audio",,,"Stephanie Ferrell, Sean Greene",national,,,
Los Angeles Times,"‘We have an active shooter, we need entry now’: Dispatch calls from the San Bernardino shooting",http://graphics.latimes.com/san-bernardino-police-dispatch/,12/10/2015,"interactive feature, audio, static map, video",,,"Joseph Serna, Priya Krishnakumar, Eben McCue",national,"MapBox, OpenStreetMap, Google Earth",,
Los Angeles Times,Lamar Odom: A Shakespearean tale for the TMZ era,http://graphics.latimes.com/lamar-odom/,10/14/2015,timeline,,,Lily Mihalik,national,,,
Los Angeles Times,The smallest parks in Los Angeles,http://graphics.latimes.com/smallest-parks/,1/8/2016,"VR, video, static map",,,"Kyle Kim, Armand Emamdjomeh",national,"QGIS, Google Earth, OpenStreetMap, VRideo",,
Los Angeles Times,Here’s $100. Can you win $900 million at Powerball?,http://graphics.latimes.com/powerball-simulator/,1/8/2016,"interactive feature, game, static graphic",,,Jon Schleuss,national,,,
Los Angeles Times,‘My entire family is sick’,http://graphics.latimes.com/porter-ranch-residents/,1/7/2015,interactive map,,,"Daniela Gerson, Priya Krishnakumar",national,,,
Los Angeles Times,Live results from the 2016 Iowa caucuses,http://graphics.latimes.com/election-2016-iowa-results/,2/1/2016,"interactive map, live coverage, results",,Election 2016,"Lily Mihalik, Anthony Pesce, Ben Welsh",national,,,
Los Angeles Times,Here are the faces of L.A. County's homicide victims,http://homicide.latimes.com/faces/,2016,interactive feature,,,,national,,,
Los Angeles Times,L.A. County’s youngest homicide victims,http://homicide.latimes.com/post/child-homicides/,2/11/2016,"interactive feature, static map, static graphic",,,"Armand Emamdjomeh, Raoul Rañoa",national,,,
Los Angeles Times,Finish times by age for the 2015 L.A. Marathon,http://graphics.latimes.com/la-marathon-times/,2/13/2016,interactive graphic,,,"Armand Emamdjomeh, Lorena Iñiguez Elebee",national,,,
Los Angeles Times,Live results from the 2016 Nevada Democratic caucus,http://graphics.latimes.com/election-2016-nevada-results/,2/20/2016,"interactive map, live coverage, results",,Election 2016,"Lily Mihalik, Anthony Pesce, Ben Welsh",national,,,
Los Angeles Times,Who wore this to the Oscars? Test your fashion IQ,http://graphics.latimes.com/oscars-fashion-quiz-2016/,2/22/2016,game,,Academy Awards,"Priya Krishnakumar, Adam Tschorn, Armand Emamdjomeh, Jon Schleuss, Anthony Pesce, Angelica Quintero",national,,,
Los Angeles Times,91% white. 76% male. Changing the face of Oscar voters will take dramatic action.,http://graphics.latimes.com/oscars-2016-voters/,2/26/2016,"interactive graphic, video graphic, static graphic",,Academy Awards,"Priya Krishnakumar, Sandra Poindexter, Jon Schleuss, Armand Emamdjomeh, Lily Mihalik, Evan Wagstaff",national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Madison.com,2011 Madison Mayoral Voting,http://host.madison.com/data/maps/politics/2011-mayoral-vote/,,,,,"Chris Keller, Jon Davenport, John Keefe, Brian Boyer, Christopher Groskopf",national,,,
Madison.com,Major political contributions in Wisconsin,http://host.madison.com/wsj/html_b6cab8aa-45e4-11e0-ac32-001cc4c002e0.html,,,,,Jason Klein,national,,,
Madison.com,Walker opponents submit recall petitions (timeline and map),http://host.madison.com/app/interactive/AP_interact/recall_timeline/,,,,,AP Interactive,national,,,
Madison.com,2011 Wisconsin Senate recalls,http://host.madison.com/data/maps/politics/2011-senate-recalls/,,,,,Chris Keller,national,,,
Madison.com,How You Voted: Visualizing Wisconsin's vote for governor between 1978 & 2010,http://host.madison.com/data/maps/politics/wisconsin-vote-governor/,,,,,Chris Keller,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
The Marshall Project,The Prosecutor and the Snitch,http://www.themarshallproject.org/2014/08/03/did-texas-execute-an-innocent-man-willingham/,8/3/2014,"interactive presentation, documents, timeline",,,,national,,,
The Marshall Project,No Country for Young Men,http://www.themarshallproject.org/2014/10/06/no-country-for-young-men/,10/6/2014,"interactive presentation, interactive graphic",,,,national,,,
The Marshall Project,Shifting Away from Solitary,https://www.themarshallproject.org/2014/12/23/shifting-away-from-solitary,12/23/2014,"interactive map, interactive graphic",,,"Eli Hager, Gerald Rich",national,,,
The Marshall Project,"Is an Emoji Worth 1,000 Words?",https://www.themarshallproject.org/2015/02/02/is-an-emoji-worth-1-000-words?ref=tsfb,2/2/2015,"interactive feature, illustration, emoji",,,,national,,,
The Marshall Project,How to Cut the Prison Population by 50 Percent,https://www.themarshallproject.org/2015/03/04/how-to-cut-the-prison-population-by-50-percent,3/4/2015,"interactive presentation, interactive graphic",,,"Gerald Rich, Andy Rossback, Ivar Vong",national,,,
The Marshall Project,The Next to Die: Watching Death Row,https://www.themarshallproject.org/next-to-die,9/9/2015,"interactive feature, interactive graphic, static map",,,"Gabriel Dance, Tom Meagher, Andy Rossback",national,,,
The Marshall Project,Prison Without Punishment,https://www.themarshallproject.org/2015/09/25/prison-without-punishment,9/25/2015,"interactive presentation, interactive graphic, static graphic",,,"Gabriel Dance, Tom Meagher, Andy Rossback",national,,,
The Marshall Project,Do You Have What It Takes To Be a Prison Censor?,https://www.themarshallproject.org/2015/09/30/do-you-have-what-it-takes-to-be-a-prison-censor,9/30/2015,"interactive feature, game",,,"Lisa Iaboni, Andy Rossback",national,,,
The Marshall Project,An Unbelievable Story of Rape,https://www.themarshallproject.org/2015/12/16/an-unbelievable-story-of-rape,12/16/2015,"interactive presentation, illustration, audio",,,"Lisa Iaboni, Andy Rossback, Wesley Allsbrook",national,,,in partnership with Propublica
The Marshall Project,This Boy’s Life,https://www.themarshallproject.org/2016/01/04/this-boy-s-life,1/4/2016,"interactive map, static map",,,"Gabriel Dance, Tom Meagher",national,,,
The Marshall Project,How Much Do You Remember About the Rodney King Beating and Riots?,https://www.themarshallproject.org/2016/03/02/how-much-do-you-remember-about-the-rodney-king-beating-and-riots,3/2/2016,game,,,Andy Rossback,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
McClatchyDC,IRRADIATED: Will the nation’s new nuclear age yield more unwanted fallout?,http://media.mcclatchydc.com/static/features/irradiated/#story,12/11/2015,"interactive feature, database",,,"Rob Hotakainen, Lindsay Wise, Frank Matt, Samantha Ehlinger",national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Miami Herald,50 Years: The Cuban Revolution ,http://www.miamiherald.com/revolution/,,landing page,,,,national,,,
Miami Herald,The Cuban Revolution: Search the Freedom Flights database,http://www.miamiherald.com/2008/12/10/807685/search-the-freedom-flights-database.html,,,,,,national,,,
Miami Herald,The Cuban Revolution: The Dictator and The Presidents,http://www.miamiherald.com/2008/12/12/811526/the-dictator-and-the-presidents.html,,,,,Lisett Araujo,national,,,
Miami Herald,The Cuban Revolution: An Oral History,http://www.miamiherald.com/1410/index.html,,,,,Lisett Araujo,national,,,
Miami Herald,Chronology of The Cuban Revolution,http://www.miamiherald.com/2008/12/12/810821/chronology-of-the-cuban-revolution.html,,,,,Marco Ruiz,national,,,
Miami Herald,Timeline of events: Seven deadly minutes,http://www.miamiherald.com/2012/04/14/2748048/interactive-map-of-trayvon-martin.html,,,,,Kara Dapena,national,,,
Miami Herald,What the Ermita de la Caridad mural means,http://www.miamiherald.com/2011/09/02/2387704/what-the-ermita-de-la-caridad.html,,,,,Marco Ruiz,national,,,
Miami Herald,The making of the port tunnel,http://www.miamiherald.com/2011/10/21/2465463/the-making-of-the-port-tunnel.html,,,,,Marco Ruiz,national,,,
Miami Herald,Presidential election 2012,http://www.miamiherald.com/2011/10/28/2476895/presidential-election-2012.html,,,,,Kara Dapena,national,,,
Miami Herald,Haiti Earthquake: Two Years Later...,http://www.miamiherald.com/2012/01/07/2578178/haiti-earthquake-two-years-later.html,,,,,,national,,,
Miami Herald,New U.S. Coast Guard fast response cutter boat,http://www.miamiherald.com/2012/02/09/2632843/new-us-coast-guard-fast-response.html,,,,,Marco Ruiz,national,,,
Miami Herald,New Miami Marlins Park,http://www.miamiherald.com/2012/03/22/2707891/the-new-miami-marlins-park.html,,,,,Marco Ruiz,national,,,
Miami Herald,The Pope in Cuba,http://www.miamiherald.com/2012/03/24/2711322/the-pope-visits-cuba.html,,,,,Marco Ruiz,national,,,
Miami Herald,Bay of Pigs: Veteran's Voices,http://www.miamiherald.com/2011/04/12/2163852/bay-of-pigs-veterans-voices.html,,,,,Roque Ruiz,national,,,
Miami Herald,Bay of Pigs: Martyrs,http://www.miamiherald.com/2011/04/12/2163841/bay-of-pigs-martyrs.html,,,,,Roque Ruiz,national,,,
Miami Herald,Bay of Pigs: Timeline,http://www.miamiherald.com/2011/04/12/2163830/bay-of-pigs-timeline-1961.html,,,,,Marco Ruiz,national,,,
Miami Herald,The Economic Time Machine,http://www.miamiherald.com/2011/04/08/2157657/the-economic-time-machine.html,,,,,Lazaro Gamio,national,,,
Miami Herald,"March job growth: More jobs, but at low wages",http://www.miamiherald.com/2011/04/15/2169632/march-job-growth.html,,,,,Lazaro Gamio,national,,,
Miami Herald,Travel tech-savvy this summer,http://www.miamiherald.com/2010/06/15/1681956/travel-tech-savvy-this-summer.html,,,,,Emma Cason-Pratt,national,,,
Miami Herald,Meet Team USA,http://www.miamiherald.com/2010/06/15/1682081/meet-team-usa.html,,,,,Roque Ruiz and Jared Goyette,national,,,
Miami Herald,Oil in the Gulf of Mexico,http://www.miamiherald.com/2010/06/18/1674053/oil-in-the-gulf-of-mexico.html,,,,,Kara Dapena,national,,,
Miami Herald,In harm's way,http://www.miamiherald.com/2010/06/18/1688693/in-harms-way.html,,,,,"Roque Ruiz, Marco Ruiz and Sergio Bustos",national,,,
Miami Herald,"Candidates, voters, talk about the key issues",http://www.miamiherald.com/2010/08/27/1795793/candidates-voters-talk-about-the.html,,,,,Roque Ruiz,national,,,
Miami Herald,In Memoriam 2010,http://www.miamiherald.com/2010/12/29/1992796/in-memoriam-2010.html,,,,,Roque Ruiz,national,,,
